customer_id,plan_type,package_start_date,last_payment_date,monthly_bill,data_usage_gb,avg_call_minutes,complaints,tenure_months
103083,Postpaid,1/9/2022,4/26/2022,4451.348527,103.4122553,355.5482589,5,36
103084,Prepaid,7/17/2021,1/20/2022,570.0085014,98.02064526,773.8875524,1,42
103085,Prepaid,2/5/2019,8/31/2019,1085.150969,7.342005701,1819.50461,4,71
103086,Prepaid,10/17/2021,4/14/2022,2882.994989,79.32185075,2177.26646,0,39
103087,Prepaid,9/10/2019,10/14/2019,1845.899908,9.649569877,777.0235357,0,64
103088,Prepaid,8/21/2019,7/7/2020,5288.105442,108.1595701,681.5677883,0,65
103089,Prepaid,5/25/2020,6/25/2021,2319.592482,65.13312111,1014.358702,7,56
103090,Prepaid,7/30/2022,1/14/2023,2985.40116,92.20678597,2137.93691,2,29
103091,Postpaid,2/20/2019,5/13/2019,1743.600168,12.678009,1597.500813,0,71
103092,Prepaid,12/14/2020,9/13/2021,5196.49655,163.6980362,1513.136336,1,49
103093,Prepaid,10/17/2021,4/14/2022,2777.341271,51.87144583,1455.845872,0,39
103094,Prepaid,5/23/2022,2/18/2023,2740.201714,99.89391778,731.5978255,0,31
103095,Prepaid,3/24/2021,5/21/2021,3612.182266,22.5794702,1625.761253,0,45
103096,Prepaid,6/24/2020,2/3/2021,4137.599439,119.1686207,298.2089588,0,55
103097,Postpaid,4/15/2019,8/21/2019,2265.254643,73.57863713,203.8924878,4,69
103098,Prepaid,3/28/2020,7/17/2020,7434.055114,72.44312268,1583.98023,3,58
103099,Postpaid,8/16/2022,8/15/2023,4484.496207,66.61271438,1572.802077,2,28
103100,Prepaid,4/6/2022,4/29/2023,5728.987083,164.9097687,927.7578472,1,33
103101,Prepaid,10/20/2022,2/9/2023,2653.91175,113.0414432,1717.467626,2,26
103102,Prepaid,10/27/2021,4/5/2022,3631.79537,66.09882982,1198.517536,0,38
103103,Postpaid,9/11/2021,6/27/2022,1368.723831,75.90516715,1828.597972,0,40
103104,Postpaid,2/4/2019,9/25/2019,2566.212162,74.59309874,922.3332014,1,71
103105,Postpaid,10/5/2021,8/28/2022,3937.584982,9.520472606,1263.331255,2,39
103106,Prepaid,2/5/2020,10/14/2020,3088.698201,3.8084765,1124.561205,2,59
103107,Prepaid,3/30/2019,12/27/2019,4131.078908,87.33813354,389.4159485,2,70
103108,Postpaid,5/11/2020,2/13/2021,2267.48702,55.8748533,872.6296393,0,56
103109,Postpaid,7/17/2019,1/29/2020,1987.531473,41.85404987,1117.488518,1,66
103110,Postpaid,7/22/2019,5/8/2020,3439.547238,89.03965287,1286.011461,1,66
103111,Prepaid,1/21/2019,5/28/2019,1744.305582,111.677028,1562.764516,1,72
103112,Prepaid,1/14/2020,5/22/2020,4603.690199,79.84768491,731.4756422,2,60
103113,Prepaid,8/23/2020,10/20/2020,2717.604442,75.6174565,852.8646717,2,53
103114,Prepaid,7/11/2019,7/6/2020,3236.408713,22.056449,711.7698511,0,66
103115,Postpaid,5/27/2020,3/22/2021,3030.270075,31.53816341,1877.48099,0,56
103116,Postpaid,1/23/2020,1/26/2021,1782.196232,21.53403777,1886.755157,1,60
103117,Postpaid,7/24/2022,6/17/2023,3324.846927,93.74820746,436.9595592,0,29
103118,Postpaid,12/5/2022,5/15/2023,4862.975119,114.2615538,1034.437592,0,25
103119,Prepaid,7/24/2019,5/31/2020,3239.38109,39.59159257,2219.608159,0,66
103120,Postpaid,11/15/2020,9/15/2021,1477.291249,195.7484624,1456.350957,0,50
103121,Postpaid,12/12/2020,11/6/2021,4990.940461,153.6074748,818.4725019,1,49
103122,Prepaid,10/16/2022,5/18/2023,1032.903743,44.6368891,1090.750475,3,26
103123,Prepaid,9/3/2019,3/23/2020,2281.171423,117.8822541,70.83387021,0,64
103124,Prepaid,2/4/2023,5/16/2023,3943.680689,31.58483935,1398.355227,1,23
103125,Postpaid,4/24/2022,5/20/2023,6567.056986,73.42080907,1478.799268,1,32
103126,Postpaid,5/11/2019,6/14/2019,671.0602943,108.9549894,1430.370661,0,68
103127,Prepaid,4/3/2019,9/30/2019,2945.441369,40.11097469,789.6118991,3,70
103128,Postpaid,12/27/2020,1/18/2021,1662.808973,94.76672537,1382.126549,2,48
103129,Postpaid,10/9/2021,11/27/2021,5603.208957,34.50037064,1174.096729,0,39
103130,Postpaid,4/13/2021,1/7/2022,982.6963378,17.88612301,223.2488423,0,45
103131,Postpaid,5/9/2022,4/11/2023,4754.136175,117.3547524,614.556305,2,32
103132,Prepaid,5/18/2019,10/19/2019,6723.332,1.979483722,1901.947261,0,68
103133,Prepaid,2/5/2020,11/7/2020,3810.800111,104.3390555,1496.957526,1,59
103134,Prepaid,8/19/2019,6/25/2020,6033.667647,74.21631363,1694.548572,1,65
103135,Prepaid,10/4/2021,11/24/2021,4218.333621,70.09295635,445.6086373,0,39
103136,Prepaid,12/9/2020,5/17/2021,2667.241375,63.48028452,1068.330359,2,49
103137,Prepaid,2/15/2022,1/22/2023,6741.997016,27.14135524,1514.619441,0,35
103138,Prepaid,3/26/2022,5/28/2022,1028.59385,169.9852166,2140.674555,0,33
103139,Prepaid,7/22/2019,9/15/2019,1030.004225,28.89823793,961.8211593,2,66
103140,Prepaid,9/25/2022,4/23/2023,2420.075304,43.64594921,1080.644557,2,27
103141,Postpaid,7/13/2021,6/5/2022,5357.825964,163.9305701,2045.123825,1,42
103142,Prepaid,7/1/2022,9/26/2022,1350.024576,167.5496333,1313.324303,3,30
103143,Prepaid,1/14/2023,9/8/2023,7220.124807,59.54557489,2219.569845,2,23
103144,Prepaid,5/6/2021,11/29/2021,3433.760381,104.0770557,155.1870759,1,44
103145,Prepaid,11/12/2019,10/13/2020,6873.904124,28.57427247,1382.233313,1,62
103146,Prepaid,5/11/2020,10/22/2020,6119.080187,51.19794837,1693.812989,0,56
103147,Prepaid,6/19/2022,7/16/2023,1519.606195,10.56236421,1109.401087,0,30
103148,Postpaid,1/22/2023,5/28/2023,4629.075572,178.5875918,1459.75071,1,23
103149,Postpaid,8/29/2021,12/6/2021,887.8581363,93.08843475,2238.570863,1,40
103150,Postpaid,10/31/2022,1/22/2023,4961.268818,43.63066069,539.4070634,1,26
103151,Prepaid,7/19/2020,4/20/2021,4162.34932,31.56524786,225.1697815,1,54
103152,Postpaid,8/1/2022,12/2/2022,5403.672059,48.15982435,2669.278504,0,29
103153,Prepaid,2/3/2019,1/23/2020,1529.683402,20.14303684,1598.064129,0,71
103154,Postpaid,8/23/2019,9/22/2020,2445.677573,68.12962438,804.907238,2,65
103155,Postpaid,3/11/2021,12/11/2021,3105.909874,147.0200531,855.691883,2,46
103156,Prepaid,2/24/2022,11/27/2022,4427.17318,19.00217078,172.5306201,3,34
103157,Prepaid,1/18/2021,5/27/2021,1677.452873,113.6161698,1111.592995,0,48
103158,Prepaid,8/14/2019,12/9/2019,3638.728591,121.8107153,1110.081297,1,65
103159,Postpaid,4/15/2019,8/21/2019,1427.263245,55.11158191,205.4611106,3,69
103160,Prepaid,4/15/2021,2/10/2022,3488.560343,144.0069564,2271.707106,1,45
103161,Postpaid,1/6/2023,1/11/2024,7499.360333,65.90837416,1023.381841,0,24
103162,Prepaid,11/28/2020,4/9/2021,1942.563637,5.277068777,1462.474014,1,49
103163,Prepaid,8/12/2022,7/21/2023,6552.022737,32.94345311,1081.9194,1,29
103164,Postpaid,3/19/2019,3/30/2019,2597.202972,81.99559838,1182.326712,1,70
103165,Prepaid,12/16/2022,3/14/2023,5362.80551,36.59588444,331.4262399,3,24
103166,Postpaid,2/2/2020,5/13/2020,1435.941164,42.53758797,492.1756178,5,59
103167,Prepaid,6/2/2022,6/28/2022,892.792454,50.68899272,566.8159708,1,31
103168,Prepaid,4/4/2019,3/27/2020,1767.843394,140.8572121,548.2117433,4,69
103169,Prepaid,4/29/2020,7/28/2020,3526.067017,38.72081349,294.1542404,0,56
103170,Prepaid,7/22/2020,8/22/2020,3202.864323,55.1810977,734.9784596,1,54
103171,Postpaid,2/20/2019,7/27/2019,3081.551838,46.79556386,1841.058781,3,71
103172,Prepaid,10/3/2021,8/18/2022,3162.460871,157.6820766,287.0814411,1,39
103173,Prepaid,5/10/2019,12/31/2019,5839.510376,68.37964501,160.8484155,2,68
103174,Prepaid,4/27/2022,12/18/2022,7690.654909,114.737955,1677.466261,2,32
103175,Prepaid,3/2/2021,8/28/2021,3506.074757,53.57471013,556.2659069,1,46
103176,Postpaid,10/16/2019,12/13/2019,1765.875863,21.42031391,1424.772969,3,63
103177,Prepaid,2/12/2020,8/26/2020,6685.044415,159.7149596,1496.392989,3,59
103178,Postpaid,7/1/2021,4/17/2022,4855.729786,54.20630483,645.990829,2,42
103179,Postpaid,3/20/2022,9/20/2022,4121.574445,8.326442123,710.0594067,2,33
103180,Prepaid,11/22/2020,1/23/2021,1412.583636,38.9083738,895.9642426,3,50
103181,Postpaid,2/12/2021,3/2/2021,3780.996948,65.28458921,484.2272575,1,47
103182,Postpaid,12/29/2019,11/25/2020,1810.268753,140.7749575,756.0711205,0,61
103183,Postpaid,2/4/2019,9/25/2019,4912.057467,68.21788097,993.5251542,0,71
103184,Prepaid,1/9/2019,4/29/2019,4420.668737,27.24665733,1014.860968,1,72
103185,Prepaid,10/7/2019,3/28/2020,3967.709143,55.83385732,1231.664752,3,63
103186,Postpaid,11/4/2021,8/17/2022,6644.375044,109.7589593,1563.86902,0,38
103187,Postpaid,9/19/2021,11/6/2021,2149.469497,72.64298796,96.427781,2,40
103188,Prepaid,10/4/2019,10/11/2020,957.5761814,27.44806143,946.6310929,1,63
103189,Prepaid,6/21/2019,5/21/2020,6998.517155,17.32578379,579.305417,0,67
103190,Postpaid,4/18/2022,6/25/2022,1761.836912,149.3963673,1137.384533,3,32
103191,Prepaid,9/15/2020,10/19/2020,1499.650878,79.23918297,2048.092187,4,52
103192,Postpaid,9/25/2020,11/2/2020,2314.842687,164.9865677,1998.578408,2,51
103193,Postpaid,3/1/2021,6/16/2021,5259.857888,156.2061299,1489.896815,0,46
103194,Postpaid,8/11/2022,11/2/2022,3065.863774,86.40225522,385.3672121,3,29
103195,Prepaid,5/31/2022,5/14/2023,2027.59728,139.5116254,1794.81694,0,31
103196,Prepaid,9/10/2021,3/1/2022,1013.395764,67.24488146,596.1704235,1,40
103197,Prepaid,10/8/2021,4/21/2022,5694.810937,34.19191821,826.4167199,1,39
103198,Postpaid,5/22/2021,6/27/2021,5972.08504,70.01259422,552.0997672,1,44
103199,Postpaid,7/8/2021,1/29/2022,4398.285373,98.67570563,1424.559034,0,42
103200,Postpaid,12/5/2022,5/15/2023,4947.151893,174.0457666,1082.953189,2,25
103201,Prepaid,5/4/2021,9/12/2021,6977.191166,81.67466573,806.8508104,1,44
103202,Postpaid,10/17/2021,12/25/2021,3304.271022,78.98301635,540.8105521,1,39
103203,Postpaid,8/19/2019,2/2/2020,6312.11175,119.1592947,1096.393094,5,65
103204,Prepaid,4/4/2019,3/27/2020,2384.605469,80.74091143,607.9131955,4,69
103205,Postpaid,7/22/2021,8/11/2021,2136.502203,61.9477965,316.3645234,1,41
103206,Prepaid,1/13/2022,4/25/2022,1636.773475,166.5723985,914.4957697,1,36
103207,Postpaid,2/4/2022,4/9/2022,1520.887321,151.1866628,2635.705575,0,35
103208,Postpaid,11/30/2020,12/23/2021,4739.323516,15.44175023,47.9858743,2,49
103209,Postpaid,10/9/2021,9/6/2022,3557.942837,140.7457164,1159.553005,0,39
103210,Postpaid,8/12/2021,4/28/2022,4719.664025,73.51513887,447.9596506,2,41
103211,Prepaid,3/16/2021,11/14/2021,1344.481493,27.73753464,996.6136219,3,46
103212,Postpaid,4/17/2021,3/5/2022,3190.999476,16.05063409,2055.595383,0,45
103213,Prepaid,1/28/2022,4/10/2022,2289.786817,81.67223502,1773.929751,2,35
103214,Postpaid,1/9/2021,2/28/2021,5500.250056,41.79005146,996.0425776,2,48
103215,Postpaid,11/20/2019,1/17/2020,4041.2988,52.92074789,1007.294702,1,62
103216,Prepaid,10/11/2021,7/22/2022,4358.739251,65.39590072,883.3529806,1,39
103217,Postpaid,1/10/2021,12/14/2021,6905.514465,80.46756701,1310.745295,1,48
103218,Prepaid,10/22/2022,2/7/2023,4377.242089,109.9603217,1633.051329,0,26
103219,Prepaid,9/27/2020,10/9/2020,2952.255021,93.75271268,686.3428405,0,51
103220,Postpaid,1/9/2022,4/26/2022,3488.074517,101.7733678,230.517383,3,36
103221,Postpaid,11/1/2021,3/6/2022,7218.45226,94.7626078,549.2716721,1,38
103222,Prepaid,12/4/2019,2/10/2020,1812.682761,86.52535667,1202.564771,5,61
103223,Prepaid,5/10/2021,5/20/2021,5549.043075,76.08706715,1797.609547,1,44
103224,Prepaid,10/4/2019,3/30/2020,1174.373699,119.1009825,1167.591464,0,63
103225,Postpaid,6/8/2022,7/13/2022,3806.516977,3.661674636,597.0873399,0,31
103226,Postpaid,6/14/2021,12/28/2021,6277.631808,129.2563416,1292.7825,3,43
103227,Postpaid,5/12/2022,7/16/2022,2661.973352,163.0336407,420.2459947,2,32
103228,Prepaid,4/1/2022,7/3/2022,1629.392722,136.9835879,567.7601993,1,33
103229,Prepaid,2/3/2022,10/2/2022,5044.244392,83.2056663,96.9903007,1,35
103230,Prepaid,8/14/2019,12/9/2019,3440.58355,108.2345137,1813.929441,3,65
103231,Prepaid,3/8/2021,1/12/2022,2036.041407,133.5837829,957.1782795,4,46
103232,Postpaid,4/20/2021,4/6/2022,2013.948502,46.18402052,1284.000817,0,45
103233,Prepaid,9/10/2021,3/1/2022,1869.125586,55.49773146,516.8384124,0,40
103234,Prepaid,8/20/2022,12/15/2022,5730.210274,23.57289678,1042.529929,0,28
103235,Postpaid,3/3/2019,9/3/2019,4074.140765,81.41124281,1963.980014,3,71
103236,Prepaid,1/30/2021,1/9/2022,2269.951035,108.5852249,1250.211911,1,47
103237,Prepaid,6/4/2021,8/28/2021,2676.211037,82.54024636,739.1566217,2,43
103238,Postpaid,11/4/2021,8/17/2022,6982.655625,73.26969526,1789.798517,1,38
103239,Prepaid,9/27/2020,10/9/2020,3132.867878,47.75511786,801.9998127,1,51
103240,Prepaid,8/4/2021,10/28/2021,2930.869308,147.8580788,879.5457124,1,41
103241,Prepaid,1/23/2019,11/19/2019,4549.987842,61.5333661,546.2983297,0,72
103242,Prepaid,10/29/2019,3/27/2020,1751.785311,17.02344068,385.5208986,0,63
103243,Prepaid,3/28/2020,7/17/2020,6420.6606,56.77923842,2368.315521,3,58
103244,Prepaid,4/24/2021,2/20/2022,4755.237647,9.391403811,692.8721523,0,44
103245,Prepaid,11/16/2022,2/19/2023,1975.801961,8.07079958,2175.287066,3,25
103246,Postpaid,2/12/2019,3/3/2019,3434.372932,98.02636933,1241.041654,2,71
103247,Postpaid,3/2/2019,1/18/2020,1538.48792,176.9761411,592.9644631,1,71
103248,Postpaid,7/17/2020,7/3/2021,3114.460049,87.2316056,1490.040467,0,54
103249,Prepaid,4/1/2022,7/3/2022,1084.360814,142.6350685,737.1274222,2,33
103250,Postpaid,10/28/2020,7/28/2021,1266.35513,40.02592081,780.7018062,1,50
103251,Prepaid,1/1/2019,12/8/2019,3545.760797,38.34394401,1407.203686,3,73
103252,Postpaid,2/18/2021,1/23/2022,2346.611931,119.8535279,717.9471999,1,47
103253,Prepaid,3/2/2022,3/3/2023,2922.40875,30.33122251,1113.25278,3,34
103254,Postpaid,10/4/2022,12/21/2022,1130.384038,37.07945552,2077.670105,2,27
103255,Postpaid,9/10/2021,8/3/2022,1436.531854,48.82265304,1141.71466,2,40
103256,Prepaid,4/10/2021,8/17/2021,3017.336181,54.33893245,1173.766147,1,45
103257,Postpaid,1/28/2019,9/11/2019,5580.416035,61.00549294,1827.087062,0,72
103258,Postpaid,6/14/2021,12/28/2021,6892.918746,136.9275615,892.3626174,3,43
103259,Prepaid,12/12/2019,3/15/2020,5756.210058,82.47371914,1498.877,0,61
103260,Postpaid,9/19/2021,11/6/2021,2362.626131,53.37809428,122.9854468,2,40
103261,Postpaid,5/2/2019,3/15/2020,4409.433248,24.5304483,1800.480812,2,69
103262,Postpaid,1/4/2022,4/13/2022,3551.870528,137.8045478,113.8709378,1,36
103263,Prepaid,8/6/2019,8/3/2020,6289.997501,46.36281064,334.2166135,1,65
103264,Postpaid,4/13/2019,12/3/2019,873.0613499,39.11424308,2297.226755,1,69
103265,Prepaid,11/30/2019,9/5/2020,5491.268747,141.3533034,1505.951884,4,61
103266,Postpaid,3/30/2020,6/5/2020,5295.69175,42.04974644,393.4105016,5,57
103267,Postpaid,8/30/2021,7/31/2022,3255.662837,60.63127168,1569.943014,2,40
103268,Prepaid,4/3/2021,2/20/2022,3341.06031,7.036004601,289.2933091,0,45
103269,Prepaid,12/20/2020,2/22/2021,2910.549717,16.29269459,77.36512699,1,49
103270,Postpaid,3/26/2021,8/13/2021,3799.104008,104.5145108,1201.384868,2,45
103271,Postpaid,5/27/2020,3/22/2021,2796.808506,30.03330805,1942.511326,0,56
103272,Prepaid,1/25/2023,2/5/2023,6518.256509,88.00459957,227.7776847,0,23
103273,Prepaid,11/12/2020,7/5/2021,4982.621079,38.91375811,2201.448839,3,50
103274,Prepaid,10/22/2021,4/24/2022,5304.074162,94.27278252,1825.103615,0,38
103275,Prepaid,10/4/2021,11/24/2021,5301.040295,88.35261873,376.4602384,1,39
103276,Postpaid,10/9/2021,11/27/2021,6403.963074,46.37662118,1504.529941,0,39
103277,Prepaid,7/10/2020,7/28/2020,2684.514396,157.3550264,566.1946179,1,54
103278,Prepaid,1/30/2021,6/6/2021,2368.743866,21.2546005,643.8486651,2,47
103279,Postpaid,11/11/2021,6/23/2022,1526.060737,40.41607603,400.4685605,0,38
103280,Postpaid,3/1/2021,6/16/2021,4688.106593,110.4691452,1166.432653,0,46
103281,Postpaid,12/29/2019,11/10/2020,4884.841496,91.20779284,474.15984,4,61
103282,Postpaid,12/14/2020,5/3/2021,3311.622773,126.9593101,389.2216756,6,49
103283,Prepaid,12/1/2021,11/12/2022,1271.679859,17.6400235,879.4778465,3,37
103284,Prepaid,12/22/2019,4/11/2020,5513.238499,47.54288475,127.7664076,2,61
103285,Postpaid,11/27/2022,9/16/2023,3584.570073,65.39759085,1612.961211,2,25
103286,Postpaid,12/5/2021,12/31/2022,4755.035773,138.9763413,949.4810652,1,37
103287,Prepaid,3/24/2021,5/21/2021,2863.037662,36.17557257,1361.179678,0,45
103288,Prepaid,5/23/2022,12/20/2022,3072.848706,104.2343961,98.52472608,2,31
103289,Postpaid,5/9/2022,4/11/2023,4924.933911,126.453591,679.6510883,2,32
103290,Prepaid,10/14/2020,4/7/2021,1355.124524,51.73216064,1711.877254,3,51
103291,Postpaid,8/27/2021,9/22/2021,6210.803724,110.8011164,229.7848461,2,40
103292,Prepaid,5/17/2020,8/19/2020,3378.334332,86.81247247,238.3035039,2,56
103293,Postpaid,12/28/2021,1/16/2023,6107.77159,25.38598183,1571.224623,2,36
103294,Prepaid,8/5/2021,8/21/2022,5396.452342,80.58732925,1630.475352,1,41
103295,Postpaid,7/16/2020,4/24/2021,4290.096324,120.4630756,1636.384503,0,54
103296,Prepaid,11/22/2020,1/23/2021,1626.336149,27.95102972,1401.004539,3,50
103297,Postpaid,8/29/2021,8/6/2022,4163.843297,2.524050291,1189.463499,0,40
103298,Postpaid,8/11/2021,1/30/2022,1367.839651,162.1945469,1952.706986,3,41
103299,Postpaid,8/25/2021,2/16/2022,5539.047943,23.22219103,1194.083248,2,40
103300,Prepaid,11/16/2019,4/6/2020,3475.282513,8.824456472,80.13738792,0,62
103301,Prepaid,3/28/2020,7/17/2020,7054.222166,36.40095472,1507.834319,1,58
103302,Prepaid,7/17/2021,8/27/2021,3733.492577,30.23990852,639.450398,3,42
103303,Prepaid,2/23/2020,5/20/2020,3845.045334,18.12525149,710.377113,1,59
103304,Prepaid,9/15/2022,10/22/2022,5118.753952,8.839185368,366.7419135,3,27
103305,Prepaid,3/25/2021,9/29/2021,5548.92147,41.86035559,65.61483718,0,45
103306,Postpaid,8/5/2022,3/16/2023,4248.325303,51.5308834,1070.831817,2,29
103307,Prepaid,4/14/2019,5/3/2020,3307.697048,119.5356258,2202.577457,0,69
103308,Prepaid,2/7/2019,9/27/2019,5808.809549,145.4840496,660.0382709,1,71
103309,Prepaid,5/25/2019,4/9/2020,4109.392081,8.861549865,470.1261789,2,68
103310,Prepaid,8/15/2020,11/28/2020,4002.914611,39.4052049,2247.149665,2,53
103311,Prepaid,11/3/2022,4/7/2023,3999.886235,51.45943074,1232.116807,1,26
103312,Postpaid,7/17/2020,7/3/2021,3956.265835,73.44830607,674.8546107,1,54
103313,Prepaid,10/1/2020,2/4/2021,4673.765557,38.45910913,1131.860467,1,51
103314,Prepaid,1/22/2023,11/4/2023,2390.151371,105.7252797,821.5217643,1,23
103315,Prepaid,1/15/2019,9/30/2019,1740.187071,10.01625668,807.3254987,1,72
103316,Prepaid,10/7/2019,6/23/2020,4234.23881,111.4032824,325.8982073,3,63
103317,Postpaid,5/18/2020,7/31/2020,4834.119399,21.50141896,415.8913143,0,56
103318,Postpaid,1/1/2021,3/24/2021,3496.067959,21.97457228,1975.935592,2,48
103319,Prepaid,10/28/2022,11/8/2022,3484.125852,31.47717882,606.816882,0,26
103320,Postpaid,8/5/2019,2/11/2020,1387.886059,67.12736379,238.1728294,4,65
103321,Postpaid,2/5/2021,8/19/2021,6102.31801,136.3583924,184.3983388,0,47
103322,Prepaid,1/8/2021,2/1/2022,1264.285451,11.78032965,585.2289012,5,48
103323,Postpaid,4/1/2019,1/8/2020,1624.592861,54.17475467,331.4338148,1,70
103324,Postpaid,2/2/2021,12/21/2021,1547.027179,115.2974349,1348.424014,1,47
103325,Prepaid,1/31/2020,3/9/2020,3135.058772,59.17047604,1877.05051,3,59
103326,Postpaid,7/27/2019,6/30/2020,2699.479916,56.20725001,30.16379533,0,66
103327,Postpaid,10/15/2020,12/25/2020,6053.202858,20.62233715,225.5179497,3,51
103328,Prepaid,5/14/2021,7/12/2021,1323.206,128.8711348,452.9614657,2,44
103329,Prepaid,6/6/2022,9/3/2022,2640.980633,101.7822053,651.8346037,2,31
103330,Prepaid,10/29/2022,1/22/2023,2656.996526,51.67638867,1104.593185,4,26
103331,Postpaid,7/16/2020,4/24/2021,5788.619385,155.4447832,1455.219727,0,54
103332,Postpaid,7/17/2020,7/3/2021,3150.650143,55.44438595,1087.710235,0,54
103333,Prepaid,4/5/2021,4/14/2022,3045.569685,95.28470857,1679.878422,0,45
103334,Prepaid,4/15/2020,12/6/2020,8015.117225,57.64111556,1912.902218,2,57
103335,Postpaid,5/27/2020,10/20/2020,1227.22856,119.3071618,968.0423798,1,56
103336,Prepaid,4/9/2019,5/3/2020,3883.84149,32.83192367,1257.913794,2,69
103337,Prepaid,1/21/2023,8/20/2023,1495.406338,33.50258702,1693.537947,0,23
103338,Postpaid,4/27/2021,7/25/2021,5660.811212,123.0044239,1405.565591,1,44
103339,Postpaid,9/22/2021,11/25/2021,5632.007221,109.308814,143.7545585,2,39
103340,Prepaid,4/3/2021,2/20/2022,2292.738348,9.466910746,256.4728004,0,45
103341,Prepaid,1/2/2022,6/22/2022,3212.549461,165.5396108,2134.366118,3,36
103342,Prepaid,5/14/2021,7/12/2021,1339.345003,157.1276171,325.8021209,3,44
103343,Prepaid,12/12/2021,12/19/2022,3233.485898,15.55114247,1296.666844,2,37
103344,Postpaid,1/3/2022,6/24/2022,4720.068011,99.0195413,905.8145815,1,36
103345,Prepaid,8/15/2021,2/7/2022,5686.59042,16.10242165,603.0882541,0,41
103346,Prepaid,12/22/2021,9/21/2022,5439.549564,5.863558272,373.0961967,3,36
103347,Postpaid,7/23/2021,3/25/2022,3208.314988,146.8901017,490.7488676,1,41
103348,Prepaid,10/30/2019,5/7/2020,3741.538164,121.1577886,1538.439102,0,63
103349,Prepaid,2/28/2021,11/15/2021,7897.436666,145.2906717,1386.685819,4,46
103350,Prepaid,1/7/2021,1/24/2021,835.9617348,80.55806869,701.1618527,1,48
103351,Postpaid,6/15/2021,2/8/2022,1504.121637,10.20006046,1531.17322,2,43
103352,Prepaid,11/12/2020,7/5/2021,5772.355174,40.44866551,1718.890235,1,50
103353,Postpaid,3/12/2022,11/18/2022,5062.952612,36.58838142,1610.069579,1,34
103354,Prepaid,7/9/2019,12/19/2019,4312.323885,59.56938911,1366.157354,0,66
103355,Prepaid,10/14/2022,2/28/2023,6737.870209,110.4783858,1239.657556,0,27
103356,Postpaid,11/2/2022,4/24/2023,3025.39722,60.19549959,736.5566732,0,26
103357,Postpaid,4/22/2021,7/13/2021,3199.126935,131.4734111,1315.053688,2,45
103358,Prepaid,8/18/2022,3/21/2023,1725.151657,101.4335493,914.8811494,0,28
103359,Prepaid,11/22/2019,3/20/2020,877.3479404,134.6912347,1448.217895,0,62
103360,Prepaid,12/14/2022,11/27/2023,4980.077029,82.84824024,970.7283018,0,24
103361,Postpaid,5/4/2022,11/6/2022,1686.093815,16.75863944,1277.034971,0,32
103362,Prepaid,4/27/2022,12/18/2022,6367.361388,106.8573457,1874.58975,2,32
103363,Prepaid,1/2/2022,6/22/2022,3524.440655,153.1480093,1509.351148,1,36
103364,Postpaid,6/10/2022,8/2/2022,5954.791419,34.65203614,1402.676184,3,31
103365,Prepaid,6/18/2021,5/25/2022,769.5581758,102.994011,1245.509502,1,43
103366,Prepaid,8/18/2020,6/8/2021,1799.615371,27.79138045,1784.490967,0,53
103367,Prepaid,9/10/2021,3/1/2022,1786.534883,66.03953018,417.5508436,1,40
103368,Postpaid,5/3/2020,4/14/2021,7528.092942,34.16358461,1291.559066,1,56
103369,Prepaid,6/2/2022,7/10/2022,5046.031723,53.51308619,1206.325298,1,31
103370,Prepaid,4/29/2022,4/11/2023,3954.726415,15.48708805,977.9969202,0,32
103371,Prepaid,8/19/2022,5/1/2023,3316.620569,37.33107533,2110.054643,2,28
103372,Prepaid,6/6/2022,9/3/2022,2227.379935,59.76598339,587.6949362,1,31
103373,Prepaid,1/8/2021,9/16/2021,3077.730385,66.46640289,391.2818832,1,48
103374,Prepaid,5/19/2020,4/13/2021,4746.557893,34.00873368,1353.139651,2,56
103375,Postpaid,6/21/2020,6/9/2021,5919.676057,150.4101336,1518.204374,3,55
103376,Prepaid,8/1/2020,9/26/2020,1373.731048,108.378306,1955.026888,1,53
103377,Prepaid,4/23/2019,12/25/2019,1169.806445,43.2856282,1698.215295,2,69
103378,Postpaid,2/23/2021,7/28/2021,1997.574046,62.98575644,963.5209696,0,46
103379,Prepaid,4/30/2022,5/20/2023,5038.377793,105.6167127,2135.89315,1,32
103380,Postpaid,3/22/2020,4/10/2021,2622.551112,115.1966764,1200.777003,0,58
103381,Prepaid,8/24/2019,10/23/2019,1867.925891,35.18825855,265.8312202,3,65
103382,Prepaid,11/1/2019,2/25/2020,4861.545268,65.44429718,1479.598006,0,62
103383,Prepaid,12/9/2020,7/14/2021,3858.548775,29.95403554,1078.792648,3,49
103384,Postpaid,8/12/2022,9/4/2023,1164.847297,83.62316859,1388.711287,2,29
103385,Prepaid,6/10/2019,4/2/2020,4746.690162,42.97928932,593.4163583,3,67
103386,Prepaid,1/4/2023,4/9/2023,5961.786008,98.38825065,1433.295829,1,24
103387,Prepaid,5/6/2019,2/26/2020,3683.410197,75.11606476,767.9685546,2,68
103388,Prepaid,6/30/2022,9/24/2022,3742.841245,71.07990191,513.0438278,2,30
103389,Postpaid,3/28/2022,7/15/2022,4227.272933,36.35303007,1933.311587,2,33
103390,Postpaid,11/10/2022,9/2/2023,2913.898075,64.40969758,883.9210547,2,26
103391,Postpaid,4/18/2020,6/6/2020,1174.902827,51.9570452,125.328404,3,57
103392,Postpaid,7/6/2021,7/23/2022,2095.025153,111.482853,1297.436993,0,42
